Temperature	Concentration	Distance	Hamaker
9.16E+01	1.83E-04	1.00E-08	1.94E+00
9.16E+01	1.83E-04	1.11E-08	1.86E+00
9.16E+01	1.83E-04	1.23E-08	1.77E+00
9.16E+01	1.83E-04	1.37E-08	1.69E+00
9.16E+01	1.83E-04	1.52E-08	1.59E+00
9.16E+01	1.83E-04	1.69E-08	1.50E+00
9.16E+01	1.83E-04	1.87E-08	1.40E+00
9.16E+01	1.83E-04	2.08E-08	1.30E+00
9.16E+01	1.83E-04	2.31E-08	1.20E+00
9.16E+01	1.83E-04	2.57E-08	1.10E+00
9.16E+01	1.83E-04	2.85E-08	1.00E+00
9.16E+01	1.83E-04	3.16E-08	9.02E-01
9.16E+01	1.83E-04	3.51E-08	8.06E-01
9.16E+01	1.83E-04	3.90E-08	7.15E-01
9.16E+01	1.83E-04	4.33E-08	6.29E-01
9.16E+01	1.83E-04	4.81E-08	5.49E-01
9.16E+01	1.83E-04	5.34E-08	4.76E-01
9.16E+01	1.83E-04	5.93E-08	4.11E-01
9.16E+01	1.83E-04	6.58E-08	3.53E-01
9.16E+01	1.83E-04	7.31E-08	3.03E-01
9.16E+01	1.83E-04	8.11E-08	2.60E-01
9.16E+01	1.83E-04	9.01E-08	2.23E-01
9.16E+01	1.83E-04	1.00E-07	1.92E-01
9.16E+01	1.83E-04	1.11E-07	1.65E-01
9.16E+01	1.83E-04	1.23E-07	1.42E-01
9.16E+01	1.83E-04	1.37E-07	1.22E-01
9.16E+01	1.83E-04	1.52E-07	1.05E-01
9.16E+01	1.83E-04	1.69E-07	9.01E-02
9.16E+01	1.83E-04	1.87E-07	7.68E-02
9.16E+01	1.83E-04	2.08E-07	6.52E-02
9.16E+01	1.83E-04	2.31E-07	5.50E-02
9.16E+01	1.83E-04	2.57E-07	4.61E-02
9.16E+01	1.83E-04	2.85E-07	3.85E-02
9.16E+01	1.83E-04	3.16E-07	3.19E-02
9.16E+01	1.83E-04	3.51E-07	2.63E-02
9.16E+01	1.83E-04	3.90E-07	2.15E-02
9.16E+01	1.83E-04	4.33E-07	1.74E-02
9.16E+01	1.83E-04	4.81E-07	1.40E-02
9.16E+01	1.83E-04	5.34E-07	1.12E-02
9.16E+01	1.83E-04	5.93E-07	8.84E-03
9.16E+01	1.83E-04	6.58E-07	6.92E-03
9.16E+01	1.83E-04	7.31E-07	5.36E-03
9.16E+01	1.83E-04	8.11E-07	4.10E-03
9.16E+01	1.83E-04	9.01E-07	3.09E-03
9.16E+01	1.83E-04	1.00E-06	2.29E-03
9.16E+01	1.83E-04	1.11E-06	1.67E-03
9.16E+01	1.83E-04	1.23E-06	1.19E-03
9.16E+01	1.83E-04	1.37E-06	8.24E-04
9.16E+01	1.83E-04	1.52E-06	5.55E-04
9.16E+01	1.83E-04	1.69E-06	3.60E-04
9.16E+01	1.83E-04	1.87E-06	2.23E-04
9.16E+01	1.83E-04	2.08E-06	1.32E-04
9.16E+01	1.83E-04	2.31E-06	7.36E-05
9.16E+01	1.83E-04	2.57E-06	3.84E-05
9.16E+01	1.83E-04	2.85E-06	1.86E-05
9.16E+01	1.83E-04	3.16E-06	8.24E-06
9.16E+01	4.83E-04	1.00E-10	2.88E+00
9.16E+01	4.83E-04	1.11E-10	2.88E+00
9.16E+01	4.83E-04	1.23E-10	2.88E+00
9.16E+01	4.83E-04	1.37E-10	2.88E+00
9.16E+01	4.83E-04	1.52E-10	2.88E+00
9.16E+01	4.83E-04	1.69E-10	2.88E+00
9.16E+01	4.83E-04	1.87E-10	2.88E+00
9.16E+01	4.83E-04	2.08E-10	2.87E+00
9.16E+01	4.83E-04	2.31E-10	2.87E+00
9.16E+01	4.83E-04	2.57E-10	2.87E+00
9.16E+01	4.83E-04	2.85E-10	2.87E+00
9.16E+01	4.83E-04	3.16E-10	2.87E+00
9.16E+01	4.83E-04	3.51E-10	2.86E+00
9.16E+01	4.83E-04	3.90E-10	2.86E+00
9.16E+01	4.83E-04	4.33E-10	2.86E+00
9.16E+01	4.83E-04	4.81E-10	2.85E+00
9.16E+01	4.83E-04	5.34E-10	2.85E+00
9.16E+01	4.83E-04	5.93E-10	2.84E+00
9.16E+01	4.83E-04	6.58E-10	2.84E+00
9.16E+01	4.83E-04	7.31E-10	2.83E+00
9.16E+01	4.83E-04	8.11E-10	2.82E+00
9.16E+01	4.83E-04	9.01E-10	2.81E+00
9.16E+01	4.83E-04	1.00E-09	2.80E+00
9.16E+01	4.83E-04	1.11E-09	2.79E+00
9.16E+01	4.83E-04	1.23E-09	2.78E+00
9.16E+01	4.83E-04	1.37E-09	2.76E+00
9.16E+01	4.83E-04	1.52E-09	2.74E+00
9.16E+01	4.83E-04	1.69E-09	2.72E+00
9.16E+01	4.83E-04	1.87E-09	2.70E+00
9.16E+01	4.83E-04	2.08E-09	2.68E+00
9.16E+01	4.83E-04	2.31E-09	2.65E+00
9.16E+01	4.83E-04	2.57E-09	2.62E+00
9.16E+01	4.83E-04	2.85E-09	2.58E+00
9.16E+01	4.83E-04	3.16E-09	2.55E+00
9.16E+01	4.83E-04	3.51E-09	2.50E+00
9.16E+01	4.83E-04	3.90E-09	2.46E+00
9.16E+01	4.83E-04	4.33E-09	2.41E+00
9.16E+01	4.83E-04	4.81E-09	2.35E+00
9.16E+01	4.83E-04	5.34E-09	2.29E+00
9.16E+01	4.83E-04	5.93E-09	2.23E+00
9.16E+01	4.83E-04	6.58E-09	2.16E+00
9.16E+01	4.83E-04	7.31E-09	2.08E+00
9.16E+01	4.83E-04	8.11E-09	2.00E+00
9.16E+01	4.83E-04	9.01E-09	1.91E+00
9.16E+01	4.83E-04	1.00E-08	1.82E+00
9.16E+01	4.83E-04	1.11E-08	1.73E+00
9.16E+01	4.83E-04	1.23E-08	1.63E+00
9.16E+01	4.83E-04	1.37E-08	1.53E+00
9.16E+01	4.83E-04	1.52E-08	1.42E+00
9.16E+01	4.83E-04	1.69E-08	1.32E+00
9.16E+01	4.83E-04	1.87E-08	1.21E+00
9.16E+01	4.83E-04	2.08E-08	1.11E+00
9.16E+01	4.83E-04	2.31E-08	1.00E+00
9.16E+01	4.83E-04	2.57E-08	9.06E-01
9.16E+01	4.83E-04	2.85E-08	8.12E-01
9.16E+01	4.83E-04	3.16E-08	7.24E-01
9.16E+01	4.83E-04	3.51E-08	6.44E-01
9.16E+01	4.83E-04	3.90E-08	5.70E-01
9.16E+01	4.83E-04	4.33E-08	5.04E-01
9.16E+01	4.83E-04	4.81E-08	4.46E-01
9.16E+01	4.83E-04	5.34E-08	3.94E-01
9.16E+01	4.83E-04	5.93E-08	3.48E-01
9.16E+01	4.83E-04	6.58E-08	3.08E-01
9.16E+01	4.83E-04	7.31E-08	2.72E-01
9.16E+01	4.83E-04	8.11E-08	2.40E-01
9.16E+01	4.83E-04	9.01E-08	2.11E-01
9.16E+01	4.83E-04	1.00E-07	1.85E-01
9.16E+01	4.83E-04	1.11E-07	1.62E-01
9.16E+01	4.83E-04	1.23E-07	1.41E-01
9.16E+01	4.83E-04	1.37E-07	1.22E-01
9.16E+01	4.83E-04	1.52E-07	1.05E-01
9.16E+01	4.83E-04	1.69E-07	9.00E-02
9.16E+01	4.83E-04	1.87E-07	7.68E-02
9.16E+01	4.83E-04	2.08E-07	6.51E-02
9.16E+01	4.83E-04	2.31E-07	5.50E-02
9.16E+01	4.83E-04	2.57E-07	4.61E-02
9.16E+01	4.83E-04	2.85E-07	3.85E-02
9.16E+01	4.83E-04	3.16E-07	3.19E-02
9.16E+01	4.83E-04	3.51E-07	2.63E-02
9.16E+01	4.83E-04	3.90E-07	2.15E-02
9.16E+01	4.83E-04	4.33E-07	1.74E-02
9.16E+01	4.83E-04	4.81E-07	1.40E-02
9.16E+01	4.83E-04	5.34E-07	1.12E-02
9.16E+01	4.83E-04	5.93E-07	8.84E-03
9.16E+01	4.83E-04	6.58E-07	6.92E-03
9.16E+01	4.83E-04	7.31E-07	5.36E-03
9.16E+01	4.83E-04	8.11E-07	4.10E-03
9.16E+01	4.83E-04	9.01E-07	3.09E-03
9.16E+01	4.83E-04	1.00E-06	2.29E-03
9.16E+01	4.83E-04	1.11E-06	1.67E-03
9.16E+01	4.83E-04	1.23E-06	1.19E-03
9.16E+01	4.83E-04	1.37E-06	8.24E-04
9.16E+01	4.83E-04	1.52E-06	5.55E-04
9.16E+01	4.83E-04	1.69E-06	3.60E-04
9.16E+01	4.83E-04	1.87E-06	2.23E-04
9.16E+01	4.83E-04	2.08E-06	1.32E-04
9.16E+01	4.83E-04	2.31E-06	7.36E-05
9.16E+01	4.83E-04	2.57E-06	3.84E-05
9.16E+01	4.83E-04	2.85E-06	1.86E-05
9.16E+01	4.83E-04	3.16E-06	8.24E-06
9.16E+01	1.27E-03	1.00E-10	2.88E+00
9.16E+01	1.27E-03	1.11E-10	2.88E+00
9.16E+01	1.27E-03	1.23E-10	2.88E+00
9.16E+01	1.27E-03	1.37E-10	2.88E+00
9.16E+01	1.27E-03	1.52E-10	2.88E+00
9.16E+01	1.27E-03	1.69E-10	2.88E+00
9.16E+01	1.27E-03	1.87E-10	2.87E+00
9.16E+01	1.27E-03	2.08E-10	2.87E+00
9.16E+01	1.27E-03	2.31E-10	2.87E+00
9.16E+01	1.27E-03	2.57E-10	2.87E+00
9.16E+01	1.27E-03	2.85E-10	2.87E+00
9.16E+01	1.27E-03	3.16E-10	2.87E+00
9.16E+01	1.27E-03	3.51E-10	2.86E+00
9.16E+01	1.27E-03	3.90E-10	2.86E+00
9.16E+01	1.27E-03	4.33E-10	2.86E+00
9.16E+01	1.27E-03	4.81E-10	2.85E+00
9.16E+01	1.27E-03	5.34E-10	2.85E+00
9.16E+01	1.27E-03	5.93E-10	2.84E+00
9.16E+01	1.27E-03	6.58E-10	2.84E+00
9.16E+01	1.27E-03	7.31E-10	2.83E+00
9.16E+01	1.27E-03	8.11E-10	2.82E+00
9.16E+01	1.27E-03	9.01E-10	2.81E+00
9.16E+01	1.27E-03	1.00E-09	2.80E+00
9.16E+01	1.27E-03	1.11E-09	2.78E+00
9.16E+01	1.27E-03	1.23E-09	2.77E+00
9.16E+01	1.27E-03	1.37E-09	2.75E+00
9.16E+01	1.27E-03	1.52E-09	2.73E+00
9.16E+01	1.27E-03	1.69E-09	2.71E+00
9.16E+01	1.27E-03	1.87E-09	2.68E+00
9.16E+01	1.27E-03	2.08E-09	2.65E+00
9.16E+01	1.27E-03	2.31E-09	2.62E+00
9.16E+01	1.27E-03	2.57E-09	2.58E+00
9.16E+01	1.27E-03	2.85E-09	2.54E+00
9.16E+01	1.27E-03	3.16E-09	2.50E+00
9.16E+01	1.27E-03	3.51E-09	2.45E+00
9.16E+01	1.27E-03	3.90E-09	2.39E+00
9.16E+01	1.27E-03	4.33E-09	2.33E+00
9.16E+01	1.27E-03	4.81E-09	2.27E+00
9.16E+01	1.27E-03	5.34E-09	2.19E+00
9.16E+01	1.27E-03	5.93E-09	2.12E+00
9.16E+01	1.27E-03	6.58E-09	2.03E+00
9.16E+01	1.27E-03	7.31E-09	1.94E+00
9.16E+01	1.27E-03	8.11E-09	1.85E+00
9.16E+01	1.27E-03	9.01E-09	1.75E+00
9.16E+01	1.27E-03	1.00E-08	1.65E+00
9.16E+01	1.27E-03	1.11E-08	1.54E+00
9.16E+01	1.27E-03	1.23E-08	1.44E+00
9.16E+01	1.27E-03	1.37E-08	1.33E+00
9.16E+01	1.27E-03	1.52E-08	1.23E+00
9.16E+01	1.27E-03	1.69E-08	1.13E+00
9.16E+01	1.27E-03	1.87E-08	1.03E+00
9.16E+01	1.27E-03	2.08E-08	9.39E-01
9.16E+01	1.27E-03	2.31E-08	8.53E-01
9.16E+01	1.27E-03	2.57E-08	7.74E-01
9.16E+01	1.27E-03	2.85E-08	7.01E-01
9.16E+01	1.27E-03	3.16E-08	6.35E-01
9.16E+01	1.27E-03	3.51E-08	5.74E-01
9.16E+01	1.27E-03	3.90E-08	5.19E-01
9.16E+01	1.27E-03	4.33E-08	4.68E-01
9.16E+01	1.27E-03	4.81E-08	4.22E-01
9.16E+01	1.27E-03	5.34E-08	3.79E-01
9.16E+01	1.27E-03	5.93E-08	3.40E-01
9.16E+01	1.27E-03	6.58E-08	3.03E-01
9.16E+01	1.27E-03	7.31E-08	2.69E-01
9.16E+01	1.27E-03	8.11E-08	2.39E-01
9.16E+01	1.27E-03	9.01E-08	2.10E-01
9.16E+01	1.27E-03	1.00E-07	1.85E-01
9.16E+01	1.27E-03	1.11E-07	1.61E-01
9.16E+01	1.27E-03	1.23E-07	1.40E-01
9.16E+01	1.27E-03	1.37E-07	1.22E-01
9.16E+01	1.27E-03	1.52E-07	1.05E-01
9.16E+01	1.27E-03	1.69E-07	9.00E-02
9.16E+01	1.27E-03	1.87E-07	7.68E-02
9.16E+01	1.27E-03	2.08E-07	6.51E-02
9.16E+01	1.27E-03	2.31E-07	5.50E-02
9.16E+01	1.27E-03	2.57E-07	4.61E-02
9.16E+01	1.27E-03	2.85E-07	3.85E-02
9.16E+01	1.27E-03	3.16E-07	3.19E-02
9.16E+01	1.27E-03	3.51E-07	2.63E-02
9.16E+01	1.27E-03	3.90E-07	2.15E-02
9.16E+01	1.27E-03	4.33E-07	1.74E-02
9.16E+01	1.27E-03	4.81E-07	1.40E-02
9.16E+01	1.27E-03	5.34E-07	1.12E-02
9.16E+01	1.27E-03	5.93E-07	8.84E-03
9.16E+01	1.27E-03	6.58E-07	6.92E-03
9.16E+01	1.27E-03	7.31E-07	5.36E-03
9.16E+01	1.27E-03	8.11E-07	4.10E-03
9.16E+01	1.27E-03	9.01E-07	3.09E-03
9.16E+01	1.27E-03	1.00E-06	2.29E-03
9.16E+01	1.27E-03	1.11E-06	1.67E-03
9.16E+01	1.27E-03	1.23E-06	1.19E-03
9.16E+01	1.27E-03	1.37E-06	8.24E-04
9.16E+01	1.27E-03	1.52E-06	5.55E-04
9.16E+01	1.27E-03	1.69E-06	3.60E-04
9.16E+01	1.27E-03	1.87E-06	2.23E-04
9.16E+01	1.27E-03	2.08E-06	1.32E-04
9.16E+01	1.27E-03	2.31E-06	7.36E-05
9.16E+01	1.27E-03	2.57E-06	3.84E-05
9.16E+01	1.27E-03	2.85E-06	1.86E-05
9.16E+01	1.27E-03	3.16E-06	8.24E-06
9.16E+01	3.36E-03	1.00E-10	2.88E+00
9.16E+01	3.36E-03	1.11E-10	2.88E+00
9.16E+01	3.36E-03	1.23E-10	2.88E+00
9.16E+01	3.36E-03	1.37E-10	2.88E+00
9.16E+01	3.36E-03	1.52E-10	2.88E+00
9.16E+01	3.36E-03	1.69E-10	2.88E+00
9.16E+01	3.36E-03	1.87E-10	2.87E+00
9.16E+01	3.36E-03	2.08E-10	2.87E+00
9.16E+01	3.36E-03	2.31E-10	2.87E+00
9.16E+01	3.36E-03	2.57E-10	2.87E+00
9.16E+01	3.36E-03	2.85E-10	2.87E+00
9.16E+01	3.36E-03	3.16E-10	2.86E+00
9.16E+01	3.36E-03	3.51E-10	2.86E+00
9.16E+01	3.36E-03	3.90E-10	2.86E+00
9.16E+01	3.36E-03	4.33E-10	2.85E+00
9.16E+01	3.36E-03	4.81E-10	2.85E+00
9.16E+01	3.36E-03	5.34E-10	2.84E+00
9.16E+01	3.36E-03	5.93E-10	2.84E+00
9.16E+01	3.36E-03	6.58E-10	2.83E+00
9.16E+01	3.36E-03	7.31E-10	2.82E+00
9.16E+01	3.36E-03	8.11E-10	2.81E+00
9.16E+01	3.36E-03	9.01E-10	2.80E+00
9.16E+01	3.36E-03	1.00E-09	2.78E+00
9.16E+01	3.36E-03	1.11E-09	2.76E+00
9.16E+01	3.36E-03	1.23E-09	2.75E+00
9.16E+01	3.36E-03	1.37E-09	2.72E+00
9.16E+01	3.36E-03	1.52E-09	2.70E+00
9.16E+01	3.36E-03	1.69E-09	2.67E+00
9.16E+01	3.36E-03	1.87E-09	2.64E+00
9.16E+01	3.36E-03	2.08E-09	2.60E+00
9.16E+01	3.36E-03	2.31E-09	2.56E+00
9.16E+01	3.36E-03	2.57E-09	2.51E+00
9.16E+01	3.36E-03	2.85E-09	2.46E+00
9.16E+01	3.36E-03	3.16E-09	2.41E+00
9.16E+01	3.36E-03	3.51E-09	2.34E+00
9.16E+01	3.36E-03	3.90E-09	2.27E+00
9.16E+01	3.36E-03	4.33E-09	2.20E+00
9.16E+01	3.36E-03	4.81E-09	2.12E+00
9.16E+01	3.36E-03	5.34E-09	2.03E+00
9.16E+01	3.36E-03	5.93E-09	1.94E+00
9.16E+01	3.36E-03	6.58E-09	1.85E+00
9.16E+01	3.36E-03	7.31E-09	1.75E+00
9.16E+01	3.36E-03	8.11E-09	1.65E+00
9.16E+01	3.36E-03	9.01E-09	1.55E+00
9.16E+01	3.36E-03	1.00E-08	1.45E+00
9.16E+01	3.36E-03	1.11E-08	1.36E+00
9.16E+01	3.36E-03	1.23E-08	1.26E+00
9.16E+01	3.36E-03	1.37E-08	1.17E+00
9.16E+01	3.36E-03	1.52E-08	1.09E+00
9.16E+01	3.36E-03	1.69E-08	1.01E+00
9.16E+01	3.36E-03	1.87E-08	9.33E-01
9.16E+01	3.36E-03	2.08E-08	8.62E-01
9.16E+01	3.36E-03	2.31E-08	7.95E-01
9.16E+01	3.36E-03	2.57E-08	7.33E-01
9.16E+01	3.36E-03	2.85E-08	6.73E-01
9.16E+01	3.36E-03	3.16E-08	6.17E-01
9.16E+01	3.36E-03	3.51E-08	5.64E-01
9.16E+01	3.36E-03	3.90E-08	5.13E-01
9.16E+01	3.36E-03	4.33E-08	4.65E-01
9.16E+01	3.36E-03	4.81E-08	4.21E-01
9.16E+01	3.36E-03	5.34E-08	3.78E-01
9.16E+01	3.36E-03	5.93E-08	3.39E-01
9.16E+01	3.36E-03	6.58E-08	3.03E-01
9.16E+01	3.36E-03	7.31E-08	2.69E-01
9.16E+01	3.36E-03	8.11E-08	2.39E-01
9.16E+01	3.36E-03	9.01E-08	2.10E-01
9.16E+01	3.36E-03	1.00E-07	1.85E-01
9.16E+01	3.36E-03	1.11E-07	1.61E-01
9.16E+01	3.36E-03	1.23E-07	1.40E-01
9.16E+01	3.36E-03	1.37E-07	1.22E-01
9.16E+01	3.36E-03	1.52E-07	1.05E-01
9.16E+01	3.36E-03	1.69E-07	9.00E-02
9.16E+01	3.36E-03	1.87E-07	7.68E-02
9.16E+01	3.36E-03	2.08E-07	6.51E-02
9.16E+01	3.36E-03	2.31E-07	5.50E-02
9.16E+01	3.36E-03	2.57E-07	4.61E-02
9.16E+01	3.36E-03	2.85E-07	3.85E-02
9.16E+01	3.36E-03	3.16E-07	3.19E-02
9.16E+01	3.36E-03	3.51E-07	2.63E-02
9.16E+01	3.36E-03	3.90E-07	2.15E-02
9.16E+01	3.36E-03	4.33E-07	1.74E-02
9.16E+01	3.36E-03	4.81E-07	1.40E-02
9.16E+01	3.36E-03	5.34E-07	1.12E-02
9.16E+01	3.36E-03	5.93E-07	8.84E-03
9.16E+01	3.36E-03	6.58E-07	6.92E-03
9.16E+01	3.36E-03	7.31E-07	5.36E-03
9.16E+01	3.36E-03	8.11E-07	4.10E-03
9.16E+01	3.36E-03	9.01E-07	3.09E-03
9.16E+01	3.36E-03	1.00E-06	2.29E-03
9.16E+01	3.36E-03	1.11E-06	1.67E-03
9.16E+01	3.36E-03	1.23E-06	1.19E-03
9.16E+01	3.36E-03	1.37E-06	8.24E-04
9.16E+01	3.36E-03	1.52E-06	5.55E-04
9.16E+01	3.36E-03	1.69E-06	3.60E-04
9.16E+01	3.36E-03	1.87E-06	2.23E-04
9.16E+01	3.36E-03	2.08E-06	1.32E-04
9.16E+01	3.36E-03	2.31E-06	7.36E-05
9.16E+01	3.36E-03	2.57E-06	3.84E-05
9.16E+01	3.36E-03	2.85E-06	1.86E-05
9.16E+01	3.36E-03	3.16E-06	8.24E-06
9.16E+01	8.86E-03	1.00E-10	2.88E+00
9.16E+01	8.86E-03	1.11E-10	2.88E+00
9.16E+01	8.86E-03	1.23E-10	2.88E+00
9.16E+01	8.86E-03	1.37E-10	2.88E+00
9.16E+01	8.86E-03	1.52E-10	2.88E+00
9.16E+01	8.86E-03	1.69E-10	2.87E+00
9.16E+01	8.86E-03	1.87E-10	2.87E+00
9.16E+01	8.86E-03	2.08E-10	2.87E+00
9.16E+01	8.86E-03	2.31E-10	2.87E+00
9.16E+01	8.86E-03	2.57E-10	2.87E+00
9.16E+01	8.86E-03	2.85E-10	2.86E+00
9.16E+01	8.86E-03	3.16E-10	2.86E+00
9.16E+01	8.86E-03	3.51E-10	2.86E+00
9.16E+01	8.86E-03	3.90E-10	2.85E+00
9.16E+01	8.86E-03	4.33E-10	2.85E+00
9.16E+01	8.86E-03	4.81E-10	2.84E+00
9.16E+01	8.86E-03	5.34E-10	2.83E+00
9.16E+01	8.86E-03	5.93E-10	2.82E+00
9.16E+01	8.86E-03	6.58E-10	2.81E+00
9.16E+01	8.86E-03	7.31E-10	2.80E+00
9.16E+01	8.86E-03	8.11E-10	2.78E+00
9.16E+01	8.86E-03	9.01E-10	2.77E+00
9.16E+01	8.86E-03	1.00E-09	2.75E+00
9.16E+01	8.86E-03	1.11E-09	2.72E+00
9.16E+01	8.86E-03	1.23E-09	2.70E+00
9.16E+01	8.86E-03	1.37E-09	2.67E+00
9.16E+01	8.86E-03	1.52E-09	2.63E+00
9.16E+01	8.86E-03	1.69E-09	2.59E+00
9.16E+01	8.86E-03	1.87E-09	2.55E+00
9.16E+01	8.86E-03	2.08E-09	2.50E+00
9.16E+01	8.86E-03	2.31E-09	2.45E+00
9.16E+01	8.86E-03	2.57E-09	2.39E+00
9.16E+01	8.86E-03	2.85E-09	2.32E+00
9.16E+01	8.86E-03	3.16E-09	2.25E+00
9.16E+01	8.86E-03	3.51E-09	2.17E+00
9.16E+01	8.86E-03	3.90E-09	2.10E+00
9.16E+01	8.86E-03	4.33E-09	2.01E+00
9.16E+01	8.86E-03	4.81E-09	1.93E+00
9.16E+01	8.86E-03	5.34E-09	1.84E+00
9.16E+01	8.86E-03	5.93E-09	1.75E+00
9.16E+01	8.86E-03	6.58E-09	1.66E+00
9.16E+01	8.86E-03	7.31E-09	1.57E+00
9.16E+01	8.86E-03	8.11E-09	1.49E+00
9.16E+01	8.86E-03	9.01E-09	1.41E+00
9.16E+01	8.86E-03	1.00E-08	1.33E+00
9.16E+01	8.86E-03	1.11E-08	1.25E+00
9.16E+01	8.86E-03	1.23E-08	1.18E+00
9.16E+01	8.86E-03	1.37E-08	1.11E+00
9.16E+01	8.86E-03	1.52E-08	1.04E+00
9.16E+01	8.86E-03	1.69E-08	9.76E-01
9.16E+01	8.86E-03	1.87E-08	9.12E-01
9.16E+01	8.86E-03	2.08E-08	8.49E-01
9.16E+01	8.86E-03	2.31E-08	7.88E-01
9.16E+01	8.86E-03	2.57E-08	7.29E-01
9.16E+01	8.86E-03	2.85E-08	6.71E-01
9.16E+01	8.86E-03	3.16E-08	6.16E-01
9.16E+01	8.86E-03	3.51E-08	5.63E-01
9.16E+01	8.86E-03	3.90E-08	5.13E-01
9.16E+01	8.86E-03	4.33E-08	4.65E-01
9.16E+01	8.86E-03	4.81E-08	4.20E-01
9.16E+01	8.86E-03	5.34E-08	3.78E-01
9.16E+01	8.86E-03	5.93E-08	3.39E-01
9.16E+01	8.86E-03	6.58E-08	3.03E-01
9.16E+01	8.86E-03	7.31E-08	2.69E-01
9.16E+01	8.86E-03	8.11E-08	2.39E-01
9.16E+01	8.86E-03	9.01E-08	2.10E-01
9.16E+01	8.86E-03	1.00E-07	1.85E-01
9.16E+01	8.86E-03	1.11E-07	1.61E-01
9.16E+01	8.86E-03	1.23E-07	1.40E-01
9.16E+01	8.86E-03	1.37E-07	1.22E-01
9.16E+01	8.86E-03	1.52E-07	1.05E-01
9.16E+01	8.86E-03	1.69E-07	9.00E-02
9.16E+01	8.86E-03	1.87E-07	7.68E-02
9.16E+01	8.86E-03	2.08E-07	6.51E-02
9.16E+01	8.86E-03	2.31E-07	5.50E-02
9.16E+01	8.86E-03	2.57E-07	4.61E-02
9.16E+01	8.86E-03	2.85E-07	3.85E-02
9.16E+01	8.86E-03	3.16E-07	3.19E-02
9.16E+01	8.86E-03	3.51E-07	2.63E-02
9.16E+01	8.86E-03	3.90E-07	2.15E-02
9.16E+01	8.86E-03	4.33E-07	1.74E-02
9.16E+01	8.86E-03	4.81E-07	1.40E-02
9.16E+01	8.86E-03	5.34E-07	1.12E-02
9.16E+01	8.86E-03	5.93E-07	8.84E-03
9.16E+01	8.86E-03	6.58E-07	6.92E-03
9.16E+01	8.86E-03	7.31E-07	5.36E-03
9.16E+01	8.86E-03	8.11E-07	4.10E-03
9.16E+01	8.86E-03	9.01E-07	3.09E-03
9.16E+01	8.86E-03	1.00E-06	2.29E-03
9.16E+01	8.86E-03	1.11E-06	1.67E-03
9.16E+01	8.86E-03	1.23E-06	1.19E-03
9.16E+01	8.86E-03	1.37E-06	8.24E-04
9.16E+01	8.86E-03	1.52E-06	5.55E-04
9.16E+01	8.86E-03	1.69E-06	3.60E-04
9.16E+01	8.86E-03	1.87E-06	2.23E-04
9.16E+01	8.86E-03	2.08E-06	1.32E-04
9.16E+01	8.86E-03	2.31E-06	7.36E-05
9.16E+01	8.86E-03	2.57E-06	3.84E-05
9.16E+01	8.86E-03	2.85E-06	1.86E-05
9.16E+01	8.86E-03	3.16E-06	8.24E-06
9.16E+01	2.34E-02	1.00E-10	2.88E+00
9.16E+01	2.34E-02	1.11E-10	2.88E+00
9.16E+01	2.34E-02	1.23E-10	2.88E+00
9.16E+01	2.34E-02	1.37E-10	2.87E+00
9.16E+01	2.34E-02	1.52E-10	2.87E+00
9.16E+01	2.34E-02	1.69E-10	2.87E+00
9.16E+01	2.34E-02	1.87E-10	2.87E+00
9.16E+01	2.34E-02	2.08E-10	2.87E+00
9.16E+01	2.34E-02	2.31E-10	2.86E+00
9.16E+01	2.34E-02	2.57E-10	2.86E+00
9.16E+01	2.34E-02	2.85E-10	2.85E+00
9.16E+01	2.34E-02	3.16E-10	2.85E+00
9.16E+01	2.34E-02	3.51E-10	2.84E+00
9.16E+01	2.34E-02	3.90E-10	2.83E+00
9.16E+01	2.34E-02	4.33E-10	2.83E+00
9.16E+01	2.34E-02	4.81E-10	2.82E+00
9.16E+01	2.34E-02	5.34E-10	2.80E+00
9.16E+01	2.34E-02	5.93E-10	2.79E+00
9.16E+01	2.34E-02	6.58E-10	2.77E+00
9.16E+01	2.34E-02	7.31E-10	2.75E+00
9.16E+01	2.34E-02	8.11E-10	2.73E+00
9.16E+01	2.34E-02	9.01E-10	2.70E+00
9.16E+01	2.34E-02	1.00E-09	2.67E+00
9.16E+01	2.34E-02	1.11E-09	2.64E+00
9.16E+01	2.34E-02	1.23E-09	2.60E+00
9.16E+01	2.34E-02	1.37E-09	2.56E+00
9.16E+01	2.34E-02	1.52E-09	2.51E+00
9.16E+01	2.34E-02	1.69E-09	2.46E+00
9.16E+01	2.34E-02	1.87E-09	2.40E+00
9.16E+01	2.34E-02	2.08E-09	2.34E+00
9.16E+01	2.34E-02	2.31E-09	2.27E+00
9.16E+01	2.34E-02	2.57E-09	2.20E+00
9.16E+01	2.34E-02	2.85E-09	2.13E+00
9.16E+01	2.34E-02	3.16E-09	2.05E+00
9.16E+01	2.34E-02	3.51E-09	1.98E+00
9.16E+01	2.34E-02	3.90E-09	1.90E+00
9.16E+01	2.34E-02	4.33E-09	1.83E+00
9.16E+01	2.34E-02	4.81E-09	1.76E+00
9.16E+01	2.34E-02	5.34E-09	1.68E+00
9.16E+01	2.34E-02	5.93E-09	1.61E+00
9.16E+01	2.34E-02	6.58E-09	1.55E+00
9.16E+01	2.34E-02	7.31E-09	1.48E+00
9.16E+01	2.34E-02	8.11E-09	1.42E+00
